Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-06-01 00:00:00-04:00,5.661792724224513,5.702320401317096,4.927801437084087,5.026567459106445,19475794800,0.0,0.0
2008-07-01 00:00:00-04:00,4.930203842458344,5.430939253043381,4.398847611173711,4.771697998046875,19749760800,0.0,0.0
2008-08-01 00:00:00-04:00,4.800216316886614,5.41713020898338,4.5903757075192715,5.089310646057129,13085755200,0.0,0.0
2008-09-01 00:00:00-04:00,5.1754685802006035,5.208490664317429,3.019723656900528,3.4120869636535645,24067562400,0.0,0.0
2008-10-01 00:00:00-04:00,3.3598516347936926,3.4943418308883167,2.551709626063598,3.2298643589019775,41426711200,0.0,0.0
2008-11-01 00:00:00-04:00,3.180030460625125,3.355948544474071,2.375792050499637,2.781964063644409,23619461600,0.0,0.0
2008-12-01 00:00:00-05:00,2.7408362833206987,3.1100839296854805,2.5382008808425485,2.5622165203094482,20213846800,0.0,0.0
2009-01-01 00:00:00-05:00,2.578127245823847,2.9170540433354373,2.3475725243875925,2.7057130336761475,18105740800,0.0,0.0
2009-02-01 00:00:00-05:00,2.674791909951604,3.0920709712407772,2.5970398487627753,2.681096076965332,13867450800,0.0,0.0
2009-03-01 00:00:00-05:00,2.645372141357896,3.3016115409421545,2.4715555323177534,3.155714273452759,15424598000,0.0,0.0
2009-04-01 00:00:00-04:00,3.1247928706734545,3.818557580869304,3.1187887119347564,3.777430295944214,11821681200,0.0,0.0
2009-05-01 00:00:00-04:00,3.776530206879625,4.079733083686224,3.5838006717392634,4.07703161239624,9457142800,0.0,0.0
2009-06-01 00:00:00-04:00,4.096844004235266,4.394942846760478,3.989071367404508,4.275763511657715,12675572000,0.0,0.0
2009-07-01 00:00:00-04:00,4.307886285343953,4.953318668049555,4.035303428139621,4.904986381530762,10942136800,0.0,0.0
2009-08-01 00:00:00-04:00,4.959621364889864,5.178167927479229,4.785804982101715,5.049682140350342,8165124800,0.0,0.0
2009-09-01 00:00:00-04:00,5.043079041014925,5.6707999758041545,4.926600735353714,5.564228534698486,9989319200,0.0,0.0
2009-10-01 00:00:00-04:00,5.56422842351056,6.265498304352201,5.424634103342543,5.658791542053223,12956176800,0.0,0.0
2009-11-01 00:00:00-04:00,5.6978187854986055,6.244185074730326,5.570833972108356,6.0013227462768555,8454784800,0.0,0.0
2009-12-01 00:00:00-05:00,6.071269273086197,6.422804526105996,5.664196325564801,6.3261399269104,11393958800,0.0,0.0
2010-01-01 00:00:00-05:00,6.407192301519015,6.472036023588355,5.711326227499761,5.765662670135498,15168994400,0.0,0.0
2010-02-01 00:00:00-05:00,5.774969965153111,6.159227449643165,5.729339143372681,6.142716407775879,10776080000,0.0,0.0
2010-03-01 00:00:00-05:00,6.1766373237946555,7.129175942993772,6.167631485757764,7.054725170135498,12154172800,0.0,0.0
2010-04-01 00:00:00-04:00,7.127072533392729,8.17927676007051,6.987178860255746,7.837948799133301,12367129600,0.0,0.0
2010-05-01 00:00:00-04:00,7.920505908623043,8.04178752355677,5.981506720896377,7.711565971374512,18082654800,0.0,0.0
2010-06-01 00:00:00-04:00,7.795923720373883,8.375911988174888,7.270871516246118,7.550959587097168,16651252800,0.0,0.0
2010-07-01 00:00:00-04:00,7.634114538742751,7.985050068546635,7.19281920836501,7.7226738929748535,15669704400,0.0,0.0
2010-08-01 00:00:00-04:00,7.818439376476392,7.9337160565278015,7.071538612327271,7.297890663146973,9589120800,0.0,0.0
2010-09-01 00:00:00-04:00,7.429079477161272,8.847830085746352,7.393355915833911,8.518210411071777,11849919200,0.0,0.0
2010-10-01 00:00:00-04:00,8.590257154655237,9.576417821799458,8.338688402476032,9.035455703735352,12234577600,0.0,0.0
2010-11-01 00:00:00-04:00,9.072677664499084,9.645461646270805,8.938788116142181,9.340757369995117,9508086000,0.0,0.0
2010-12-01 00:00:00-05:00,9.464440406047629,9.806369689228355,9.453032502494567,9.683287620544434,6973234800,0.0,0.0
2011-01-01 00:00:00-05:00,9.775751174536534,10.46501281691983,9.75173533243696,10.186426162719727,10841535600,0.0,0.0
2011-02-01 00:00:00-05:00,10.245867506518673,10.954341728099505,10.138395420740235,10.60340690612793,9295949600,0.0,0.0
2011-03-01 00:00:00-05:00,10.671249797876094,10.857374751785876,9.794361860100732,10.462309837341309,11306458800,0.0,0.0
2011-04-01 00:00:00-04:00,10.54036395372608,10.661044383309541,9.611241282171795,10.510944366455078,9253829200,0.0,0.0
2011-05-01 00:00:00-04:00,10.49923784561489,10.56198013753344,9.889229401504288,10.441899299621582,6912060400,0.0,0.0
2011-06-01 00:00:00-04:00,10.473117443667018,10.570982047343545,9.321245374883564,10.076850891113281,9263850400,0.0,0.0
2011-07-01 00:00:00-04:00,10.085255980258953,12.143135622565282,10.03272078535794,11.72225284576416,10653946800,0.0,0.0
2011-08-01 00:00:00-04:00,11.941402061728237,11.99303624136214,10.597701336356247,11.552641868591309,16142599200,0.0,0.0
2011-09-01 00:00:00-04:00,11.582361601107754,12.69430648492214,11.001771299279733,11.447270393371582,11977448000,0.0,0.0
2011-10-01 00:00:00-04:00,11.418752982040429,12.809585251642481,10.63432736244202,12.151543617248535,13141427600,0.0,0.0
2011-11-01 00:00:00-04:00,11.930291550096367,12.248204964991581,10.90690546376813,11.473685264587402,8963701600,0.0,0.0
2011-12-01 00:00:00-05:00,11.483897566768587,12.280932024765427,11.337999638671432,12.158149719238281,6306532400,0.0,0.0
2012-01-01 00:00:00-05:00,12.290237794613976,13.756418734320393,12.278229471836346,13.703583717346191,6859854400,0.0,0.0
2012-02-01 00:00:00-05:00,13.76152505893484,16.4393204233641,13.628535674538297,16.284114837646484,11368554400,0.0,0.0
2012-03-01 00:00:00-05:00,16.45612563656993,18.656000275470525,15.496983070833213,17.998559951782227,15584338000,0.0,0.0
2012-04-01 00:00:00-04:00,18.06700868129594,19.332956828101175,16.661165981517694,17.53114891052246,15598990400,0.0,0.0
2012-05-01 00:00:00-04:00,17.55877084581782,17.91480884855406,15.675908856276303,17.34352684020996,11106345600,0.0,0.0
2012-06-01 00:00:00-04:00,17.086248729143975,17.71186782294125,16.466034181410944,17.531747817993164,7855825600,0.0,0.0
2012-07-01 00:00:00-04:00,17.553662279965923,18.608568408255582,17.11146588833462,18.335084915161133,8909650400,0.0,0.0
2012-08-01 00:00:00-04:00,18.48969251823972,20.43979926431015,18.0195770982859,19.970584869384766,8276206400,0.094643,0.0
2012-09-01 00:00:00-04:00,20.07200598283908,21.2571621453333,19.777751342593906,20.11240577697754,9199005200,0.0,0.0
2012-10-01 00:00:00-04:00,20.234802623191626,20.40333657589782,17.71856821576731,17.94830322265625,12142830000,0.0,0.0
2012-11-01 00:00:00-04:00,18.03574683731598,18.17985842834296,15.247867106902865,17.645618438720703,12929851200,0.094643,0.0
2012-12-01 00:00:00-05:00,17.979709382508446,18.00817873866172,15.180610890539468,16.1176815032959,12132752800,0.0,0.0
2013-01-01 00:00:00-05:00,16.773384739391755,16.809123064831212,13.174718143414387,13.795292854309082,13123423600,0.0,0.0
2013-02-01 00:00:00-05:00,13.904932484301655,14.68723877957981,13.255282598746408,13.368555068969727,9344034000,0.094643,0.0
2013-03-01 00:00:00-05:00,13.342890509268537,14.316191967009386,12.764089883669316,13.48484992980957,9176876800,0.0,0.0
2013-04-01 00:00:00-04:00,13.461695072024886,13.563747148580934,11.731383831601727,13.488502502441406,10963489600,0.0,0.0
2013-05-01 00:00:00-04:00,13.539683820387797,14.188245621733685,12.761043929045247,13.700225830078125,9447530400,0.108929,0.0
2013-06-01 00:00:00-04:00,13.821571207858295,13.935031321948685,11.924643088011194,12.159536361694336,7018536000,0.0,0.0
2013-07-01 00:00:00-04:00,12.348432590573493,14.024265774879273,12.30335462560867,13.876768112182617,6538114800,0.0,0.0
2013-08-01 00:00:00-04:00,13.975512705620602,15.753766699976754,13.899155856031893,14.940535545349121,8058338400,0.108929,0.0
2013-09-01 00:00:00-04:00,15.220682151895547,15.678135798031487,13.804489420115848,14.716002464294434,8630941200,0.0,0.0
2013-10-01 00:00:00-04:00,14.768476413403825,16.645210515296288,14.763229258361703,16.134355545043945,7837732000,0.0,0.0
2013-11-01 00:00:00-04:00,16.175104796871153,17.234163232743565,15.815808952384298,17.164403915405273,5225155600,0.108929,0.0
2013-12-01 00:00:00-05:00,17.324537345980296,17.85669222644677,16.72842386215233,17.41830062866211,7057397200,0.0,0.0
2014-01-01 00:00:00-05:00,17.252507563313664,17.39284242358785,15.323522127278284,15.542407035827637,8765954400,0.0,0.0
2014-02-01 00:00:00-05:00,15.604808632029943,17.113097413019474,15.502041795880473,16.338462829589844,5880366800,0.108929,0.0
2014-03-01 00:00:00-05:00,16.348190992706158,17.147142384068147,16.329138593745594,16.76422119140625,5001698800,0.0,0.0
2014-04-01 00:00:00-04:00,16.796069533453636,18.72223412873762,15.97057161264853,18.430513381958008,6435060800,0.0,0.0
2014-05-01 00:00:00-04:00,18.490168512452062,20.119614835712675,18.125674390183267,19.77073860168457,5735668400,0.1175,0.0
2014-06-01 00:00:00-04:00,19.911330414284432,20.897222756108032,19.551395606644164,20.431129455566406,4827739200,0.0,7.0
2014-07-01 00:00:00-04:00,20.56083072711747,21.86237308695933,20.35196923069724,21.018129348754883,4140344000,0.0,0.0
2014-08-01 00:00:00-04:00,20.86423070634241,22.623069936763525,20.50806515833261,22.535127639770508,3748308000,0.1175,0.0
2014-09-01 00:00:00-04:00,22.770959280434738,22.921204376753874,21.241995567466,22.260568618774414,6105680000,0.0,0.0
2014-10-01 00:00:00-04:00,22.225214323363616,23.871282068428695,21.029883518183514,23.862443923950195,5441120800,0.0,0.0
2014-11-01 00:00:00-04:00,23.91104485172939,26.458580564558513,23.800570611376326,26.277402877807617,3281632800,0.1175,0.0
2014-12-01 00:00:00-05:00,26.364715555830305,26.462354975491312,23.579789486166842,24.494043350219727,4294378400,0.0,0.0
2015-01-01 00:00:00-05:00,24.718173321241128,26.62878907264439,23.21808439610524,25.99857521057129,5221053600,0.0,0.0
2015-02-01 00:00:00-05:00,26.19607237738527,29.64672036452519,25.75891614505167,28.506120681762695,4546140800,0.1175,0.0
2015-03-01 00:00:00-05:00,28.79462285648994,29.024088437863238,27.097020494762692,27.72081184387207,4554568400,0.0,0.0
2015-04-01 00:00:00-04:00,27.807693648981864,29.973136724755115,27.424507724145087,27.88121223449707,3984542000,0.0,0.0
2015-05-01 00:00:00-04:00,28.092853806450854,29.623369152565253,27.482430647463566,29.024084091186523,3816608400,0.13,0.0
2015-06-01 00:00:00-04:00,29.14532159788643,29.393643098237007,27.847787567836146,28.060314178466797,3514426800,0.0,0.0
2015-07-01 00:00:00-04:00,28.38917530632846,29.74711292156626,26.671059684621174,27.136383056640625,4233122400,0.0,0.0
2015-08-01 00:00:00-04:00,27.18112063699083,27.420493400666224,20.581589288914866,25.22587013244629,6427276400,0.13,0.0
2015-09-01 00:00:00-04:00,24.753520361625398,26.26817013054922,24.126535854001638,24.787229537963867,4826189200,0.0,0.0
2015-10-01 00:00:00-04:00,24.51081977067328,27.241236002886353,24.115302256436117,26.854707717895508,4450048400,0.0,0.0
2015-11-01 00:00:00-04:00,27.146849242910896,27.82551970244966,24.944537995351165,26.58503532409668,3002562400,0.13,0.0
2015-12-01 00:00:00-05:00,26.80038662858396,27.050899853976684,23.65656015351025,23.755863189697266,3687660800,0.0,0.0
2016-01-01 00:00:00-05:00,23.15780012839032,23.889027323588454,20.851273043572508,21.968425750732422,5087392000,0.0,0.0
2016-02-01 00:00:00-05:00,21.772074317747673,22.3182376775112,20.8964056788663,21.821725845336914,3243450400,0.13,0.0
2016-03-01 00:00:00-05:00,22.15797237767338,25.0556398478071,22.105781820068977,24.731155395507812,2984198400,0.0,0.0
2016-04-01 00:00:00-04:00,24.683501032839786,25.50265395427854,20.99164146812114,21.270742416381836,3489534800,0.0,0.0
2016-05-01 00:00:00-04:00,21.322936128690586,22.85686282772416,20.301831400238505,22.659448623657227,3602686000,0.1425,0.0
2016-06-01 00:00:00-04:00,22.605640800283137,23.26084432870703,20.888872988774654,21.82487678527832,3117990800,0.0,0.0
2016-07-01 00:00:00-04:00,21.799764113531783,23.86810614289584,21.544076293768427,23.790485382080078,2743118400,0.0,0.0
2016-08-01 00:00:00-04:00,23.836144917513792,25.164814118548023,23.742543668936335,24.221960067749023,2520514000,0.1425,0.0
2016-09-01 00:00:00-04:00,24.362359647767416,26.666845370158008,23.533754657153274,25.948415756225586,3872062400,0.0,0.0
2016-10-01 00:00:00-04:00,25.870366230434374,27.242958530671665,25.77166810724693,26.060876846313477,2747657200,0.0,0.0
2016-11-01 00:00:00-04:00,26.04251663793285,26.113670495173636,23.889522309473243,25.36769676208496,2886220000,0.1425,0.0
2016-12-01 00:00:00-05:00,25.463340399478913,27.228261970491108,24.974236927152326,26.720703125,2435086800,0.0,0.0
2017-01-01 00:00:00-05:00,26.716089645016506,28.24799650392578,26.476152192875773,27.996522903442383,2252488000,0.0,0.0
2017-02-01 00:00:00-05:00,29.306945185357737,31.717851984478347,29.30233178279244,31.604806900024414,2299874400,0.1425,0.0
2017-03-01 00:00:00-05:00,31.950371772962335,33.481969262664656,31.75573695243635,33.28733444213867,2246513600,0.0,0.0
2017-04-01 00:00:00-04:00,33.298912991322226,33.70440387582853,32.45317273942053,33.28500747680664,1493216400,0.0,0.0
2017-05-01 00:00:00-04:00,33.6209998401159,36.2972377547009,33.42868081699142,35.39588928222656,2615927200,0.1575,0.0
2017-06-01 00:00:00-04:00,35.637391923339436,36.29118173528928,33.08504983562521,33.50850296020508,2736712400,0.0,0.0
2017-07-01 00:00:00-04:00,33.70858325052022,35.82816637888023,33.13389910522147,34.60434341430664,1688047600,0.0,0.0
2017-08-01 00:00:00-04:00,34.69043151928586,38.278133522033784,34.529891737515996,38.15714645385742,2644276000,0.1575,0.0
2017-09-01 00:00:00-04:00,38.493857436238805,38.52655838555004,34.8406784577232,35.999229431152344,2721496400,0.0,0.0
2017-10-01 00:00:00-04:00,36.03192595106144,39.62670968074788,35.6114862442119,39.48422622680664,2017165200,0.0,0.0
2017-11-01 00:00:00-04:00,39.678097471916836,41.165999396095714,38.60596980178342,40.140586853027344,2402653600,0.1575,0.0
2017-12-01 00:00:00-05:00,39.839485758450486,41.5390225453604,39.02136620130888,39.67070388793945,2124735200,0.0,0.0
2018-01-01 00:00:00-05:00,39.88871097809898,42.21883483784089,38.608782528047904,39.24874496459961,2638717600,0.0,0.0
2018-02-01 00:00:00-05:00,39.18779875423428,42.3407315736754,35.219089337735504,41.75468444824219,3711577200,0.1575,0.0
2018-03-01 00:00:00-05:00,42.02379147069236,43.191251399419585,38.82269815404718,39.49116134643555,2854910800,0.0,0.0
2018-04-01 00:00:00-04:00,39.22282839420856,42.117937075883866,37.80822815383911,38.89801025390625,2664617200,0.0,0.0
2018-05-01 00:00:00-04:00,39.16868209208043,44.80825463928424,38.900355232542765,43.98444366455078,2483905200,0.1825,0.0
2018-06-01 00:00:00-04:00,44.41870669919912,45.88601762524555,42.70329505501815,43.73821258544922,2110498000,0.0,0.0
2018-07-01 00:00:00-04:00,43.433407637720805,46.301874187622914,43.33889256859034,44.96215057373047,1574765600,0.0,0.0
2018-08-01 00:00:00-04:00,47.05088020068934,54.077911202424765,46.620844824420516,53.7849235534668,2801275600,0.1825,0.0
2018-09-01 00:00:00-04:00,54.15851073361233,54.457269215853394,51.049986162054026,53.52542495727539,2715888000,0.0,0.0
2018-10-01 00:00:00-04:00,54.04943378055641,55.35828707903006,48.86618889680942,51.89409637451172,3158994000,0.0,0.0
2018-11-01 00:00:00-04:00,51.93914407671409,52.72398058753008,40.37050108189961,42.343265533447266,3845305600,0.1825,0.0
2018-12-01 00:00:00-05:00,43.89009811266084,44.00430747408641,34.87937269559328,37.532386779785156,3595690000,0.0,0.0
2019-01-01 00:00:00-05:00,36.85425257704317,40.211561172854836,33.78722891446974,39.602439880371094,3312349600,0.0,0.0
2019-02-01 00:00:00-05:00,39.72617045954401,41.846197435282406,39.481090730223855,41.199005126953125,1890162400,0.1825,0.0
2019-03-01 00:00:00-05:00,41.64573340543665,47.23975898703607,40.503510796788355,45.39021682739258,2603925600,0.0,0.0
2019-04-01 00:00:00-04:00,45.79404643075548,49.81811017865367,45.015042359134114,47.95184326171875,2024470800,0.0,0.0
2019-05-01 00:00:00-04:00,50.152655298246785,51.45019934534416,41.81538603945244,41.834503173828125,2957826400,0.1925,0.0
2019-06-01 00:00:00-04:00,42.12275152317976,48.35240909979445,40.844196085002494,47.47684860229492,2060874800,0.0,0.0
2019-07-01 00:00:00-04:00,48.73621623042302,53.1020133198387,47.59439350250294,51.10382080078125,1895406800,0.0,0.0
2019-08-01 00:00:00-04:00,51.31009909521607,52.300800197822866,46.19588246687984,50.07232666015625,2724326400,0.1925,0.0
2019-09-01 00:00:00-04:00,49.70634871365415,54.519748990190855,49.174204113461094,53.929813385009766,2170268400,0.0,0.0
2019-10-01 00:00:00-04:00,54.19468906024202,60.13739348796383,51.80123225107217,59.899009704589844,2433210800,0.0,0.0
2019-11-01 00:00:00-04:00,60.08682770919929,64.53181958533092,59.99532986643146,64.35122680664062,1793326000,0.1925,0.0
2019-12-01 00:00:00-05:00,64.5492575544038,70.99766566418683,61.897446216231394,70.92037963867188,2388794800,0.0,0.0
2020-01-01 00:00:00-05:00,71.54587762755796,79.18011473845384,70.70299880477506,74.75076293945312,2934370400,0.0,0.0
2020-02-01 00:00:00-05:00,73.49249511769752,79.02798326264399,61.91676427963824,66.02007293701172,3019279200,0.1925,0.0
2020-03-01 00:00:00-05:00,68.33617957722346,73.59429885685391,51.47001291077008,61.560176849365234,6280072400,0.0,0.0
2020-04-01 00:00:00-04:00,59.674300432792876,71.30171048124089,57.3502694048909,71.12498474121094,3265299200,0.0,0.0
2020-05-01 00:00:00-04:00,69.29725058762223,78.4941130263744,69.20041747922679,76.9689712524414,2805936000,0.205,0.0
2020-06-01 00:00:00-04:00,77.13119563637936,90.39217941051807,77.00011300939688,88.55219268798828,3243375600,0.0,0.0
2020-07-01 00:00:00-04:00,88.62988121249819,103.32547125877302,86.55686425091763,103.17497253417969,3020283200,0.0,0.0
2020-08-01 00:00:00-04:00,105.05864893269231,127.19670423619434,104.76008125731083,125.2936019897461,4070061100,0.205,4.0
2020-09-01 00:00:00-04:00,129.13798998564977,134.21557731056888,100.28718832001759,112.65042877197266,3885245100,0.0,0.0
2020-10-01 00:00:00-04:00,114.43051328659791,121.96907570220746,104.78115517571706,105.89005279541016,2894666500,0.0,0.0
2020-11-01 00:00:00-04:00,106.13323120161223,118.66183278465951,104.3920655893307,115.80204772949219,2123077300,0.205,0.0
2020-12-01 00:00:00-05:00,117.91167132448983,135.23642494493407,116.93727524777754,129.29261779785156,2322189600,0.0,0.0
2021-01-01 00:00:00-05:00,130.10135416343297,141.37510781236873,123.14416009370882,128.581298828125,2240262000,0.0,0.0
2021-02-01 00:00:00-05:00,130.32544501182883,134.34970463241623,115.3587241525688,118.15524291992188,1833855600,0.205,0.0
2021-03-01 00:00:00-05:00,120.76167901641709,125.61166440733226,113.40375440757343,119.2003173828125,2650418200,0.0,0.0
2021-04-01 00:00:00-04:00,120.67381575779346,133.7599896483783,119.53206369598534,128.28546142578125,1889857500,0.0,0.0
2021-05-01 00:00:00-04:00,128.85148695687607,130.83248014568878,119.29790276755811,121.60091400146484,1711934900,0.22,0.0
2021-06-01 00:00:00-04:00,122.26688276586528,134.31957597270352,120.36073487974001,133.87969970703125,1606590000,0.0,0.0
2021-07-01 00:00:00-04:00,133.5278395519224,146.62646440594028,132.7067200153815,142.57957458496094,1919035100,0.0,0.0
2021-08-01 00:00:00-04:00,143.06831924853677,150.03796813186491,141.25015062313003,148.41529846191406,1461542800,0.22,0.0
2021-09-01 00:00:00-04:00,149.61662014727168,153.9534684328606,138.2996814382121,138.52484130859375,1797835100,0.0,0.0
2021-10-01 00:00:00-04:00,138.9164248983776,149.9494676711758,135.36275891756438,146.65032958984375,1565079200,0.0,0.0
2021-11-01 00:00:00-04:00,145.85736614075654,162.2160160636473,144.37910559212537,161.82443237304688,1691029000,0.22,0.0
2021-12-01 00:00:00-05:00,164.19787236399927,178.5607837252005,154.70757953853183,174.09014892578125,2444766700,0.0,0.0
2022-01-01 00:00:00-05:00,174.34502884595395,179.35488766978153,151.6683076685447,171.35479736328125,2108446000,0.0,0.0
2022-02-01 00:00:00-05:00,170.59989000324921,173.188152859984,149.02122923448044,161.8841094970703,1627516300,0.22,0.0
2022-03-01 00:00:00-05:00,161.67808983650235,176.31452551477773,147.34597887630838,171.40626525878906,2180800100,0.0,0.0
2022-04-01 00:00:00-04:00,170.83692919102796,175.21510454305283,152.52912186438772,154.75746154785156,1687795600,0.0,0.0
2022-05-01 00:00:00-04:00,153.83471283848178,163.4254434233994,130.17689036700895,146.10910034179688,2401040300,0.23,0.0
2022-06-01 00:00:00-04:00,147.36582050661386,149.1747253079952,126.85847406979042,134.4086456298828,1749099800,0.0,0.0
2022-07-01 00:00:00-04:00,133.7401421754159,160.86372535437394,133.36657654141013,159.7626495361328,1447125400,0.0,0.0
2022-08-01 00:00:00-04:00,158.28797757938844,173.1720218356528,154.48340816605486,154.5620574951172,1510239600,0.23,0.0
2022-09-01 00:00:00-04:00,154.2057609722683,161.70733879549016,135.8554334594778,136.0523223876953,2084722800,0.0,0.0
2022-10-01 00:00:00-04:00,136.06216773733206,155.0523867855341,132.28183146209832,150.95703125,1868139700,0.0,0.0
2022-11-01 00:00:00-04:00,152.67004435568614,153.0342897147618,132.2917272616902,145.72959899902344,1724847700,0.23,0.0
2022-12-01 00:00:00-05:00,146.14887424753064,148.8211782920526,124.11954908322235,128.12307739257812,1675731200,0.0,0.0
2023-01-01 00:00:00-05:00,128.46817031864887,145.18244046948183,122.44314263663733,142.2833251953125,1443652500,0.0,0.0
2023-02-01 00:00:00-05:00,141.96779292441826,155.191302036567,139.35465281497048,145.35995483398438,1307198900,0.23,0.0
2023-03-01 00:00:00-05:00,145.0090976709294,162.95376161088404,142.115426067972,162.85499572753906,1520266600,0.0,0.0
2023-04-01 00:00:00-04:00,162.2328322007229,167.74363439949644,157.79850889879717,167.5757293701172,969776400,0.0,0.0
2023-05-01 00:00:00-04:00,167.18067285671503,177.12579698404835,162.27230710667072,175.0518341064453,1275364700,0.24,0.0
2023-06-01 00:00:00-04:00,175.73900924574733,192.3338342950544,174.9775022661119,191.8294677734375,1297383300,0.0,0.0
2023-07-01 00:00:00-04:00,191.64155560870861,196.04244498319164,184.5407971490442,194.28208923339844,996114000,0.0,0.0
2023-08-01 00:00:00-04:00,194.07444374470427,194.5590268037889,170.0623813450307,185.7967987060547,1322657800,0.24,0.0
2023-09-01 00:00:00-04:00,187.65197041373793,188.13720778931696,165.99409706395355,169.54928588867188,1337823000,0.0,0.0
2023-10-01 00:00:00-04:00,169.55917264153635,180.5713041589157,164.0630044432834,169.11354064941406,1172816900,0.0,0.0
2023-11-01 00:00:00-04:00,169.34128710277645,191.05855719559082,168.46981833369927,188.1074676513672,1099651600,0.24,0.0
2023-12-01 00:00:00-05:00,188.7321533810381,197.9441558027244,185.87632656418353,190.91368103027344,1063181200,0.0,0.0
2024-01-01 00:00:00-05:00,185.57882656840204,194.73134948541406,178.65742951355824,182.85191345214844,1187490800,0.0,0.0
2024-02-01 00:00:00-05:00,182.445348520342,189.4460750634925,177.74513694161695,179.2325439453125,1161553500,0.24,0.0
2024-03-01 00:00:00-05:00,178.26982344379977,179.24283186682777,167.2886829339274,170.25735473632812,1433151800,0.0,0.0
